max_rh_93710,max_soil_temp_93710,min_wss_93720,date,Season,year,aqi,ozone,pm25,nox,pollutant
99,15.4,0.0,2018-11-29T00:00:00,0.75,2018,52,0.035300001502037,12.6,0.0224,pm25
86,15.4,0.0,2018-04-15T00:00:00,0.25,2018,63,0.0566999949514866,17.8,0.0144,pm25
87,15.9,4.6,2018-04-12T00:00:00,0.25,2018,47,0.0511999949812889,6.7,0.0053,ozone
97,16.8,0.0,2018-04-07T00:00:00,0.25,2018,56,0.040499996393919,14.5,0.0057,pm25
94,16.8,0.0,2018-05-03T00:00:00,0.25,2018,62,0.0559999980032444,17.4,0.0153,pm25
97,16.8,0.0,2018-04-03T00:00:00,0.25,2018,53,0.0554999969899654,11.7,0.0232,ozone
92,16.8,0.0,2018-05-02T00:00:00,0.25,2018,56,0.055699996650219,14.6,0.0197,pm25
94,19.8,0.0,2018-10-23T00:00:00,0.75,2018,87,0.0643999576568604,29.3,0.0433,pm25
82,20.8,1.5,2018-05-19T00:00:00,0.25,2018,58,0.056999996304512,14.7,0.0079,ozone
78,20.8,2.1,2018-05-20T00:00:00,0.25,2018,57,0.0536999963223934,14.8,0.0049,pm25
76,21.8,0.0,2018-06-10T00:00:00,0.25,2018,45,0.0486000031232834,9.7,0.0079,ozone
80,21.8,0.0,2018-10-08T00:00:00,0.75,2018,64,0.05460000410676,18.4,0.0332,pm25
83,22.8,0.0,2018-06-23T00:00:00,1.0,2018,139,0.0818999409675598,45.3,0.0217,ozone
63,22.8,0.0,2018-06-15T00:00:00,0.25,2018,123,0.0773999691009521,16.5,0.0187,ozone
76,22.8,1.5,2018-09-29T00:00:00,0.75,2018,67,0.0528999902307987,19.9,0.0091,pm25
64,22.8,0.0,2018-06-14T00:00:00,0.25,2018,92,0.0674999952316284,14.3,0.0122,ozone
47,24.8,0.0,2018-07-08T00:00:00,1.0,2018,87,0.0658999681472778,13.1,0.0084,ozone
62,24.8,0.0,2018-07-11T00:00:00,1.0,2018,144,0.083299994468689,16.7,0.0186,ozone
64,24.8,0.0,2018-07-07T00:00:00,1.0,2018,141,0.0822999477386475,20.0,0.0106,ozone
79,24.8,0.0,2018-08-07T00:00:00,1.0,2018,155,0.11269998550415,63.6,0.0266,pm25
100,10.5,0.0,2019-02-24T00:00:00,0.0,2019,80,0.0503999926149845,25.9,0.0308,pm25
94,11.0,0.0,2019-02-25T00:00:00,0.0,2019,54,0.0451000034809113,13.5,0.0212,pm25
100,11.0,0.0,2019-01-07T00:00:00,0.0,2019,58,0.0354999974370003,15.2,0.0235,pm25
100,11.5,0.0,2019-02-07T00:00:00,0.0,2019,72,0.0397999994456768,22.1,0.063,pm25
94,11.5,0.0,2019-01-08T00:00:00,0.0,2019,76,0.0343999937176704,23.9,0.0397,pm25
100,12.0,0.0,2019-01-29T00:00:00,0.0,2019,143,0.0316000059247017,52.6,0.0576,pm25
100,12.0,0.0,2019-01-14T00:00:00,0.0,2019,81,0.0112999975681305,26.3,0.0417,pm25
79,12.5,1.5,2019-02-27T00:00:00,0.0,2019,52,0.0368999913334846,12.7,0.0142,pm25
97,12.5,0.0,2019-02-05T00:00:00,0.0,2019,52,0.0394999980926514,12.7,0.0296,pm25
99,13.0,0.0,2019-12-29T00:00:00,0.0,2019,63,0.031300000846386,18.0,0.0312,pm25
100,13.0,1.5,2019-03-01T00:00:00,0.0,2019,79,0.0331000052392483,25.3,0.0127,pm25
98,13.0,1.5,2019-02-28T00:00:00,0.0,2019,53,0.0342999994754791,13.2,0.0078,pm25
100,13.5,0.0,2019-12-22T00:00:00,0.0,2019,66,0.0316999964416027,19.0,0.0206,pm25
99,13.5,0.0,2019-12-21T00:00:00,0.0,2019,59,0.0271000042557716,16.0,0.0514,pm25
96,13.5,0.0,2019-03-18T00:00:00,0.0,2019,74,0.0621000044047832,15.8,0.0234,ozone
97,13.5,0.0,2019-03-08T00:00:00,0.0,2019,42,0.0451000034809113,8.3,0.0217,ozone
100,13.5,0.0,2019-12-23T00:00:00,0.0,2019,38,0.0213000029325485,9.0,0.016,pm25
100,14.0,0.0,2019-03-26T00:00:00,0.25,2019,62,0.0533000007271767,17.3,0.0191,pm25
59,14.0,0.0,2019-03-04T00:00:00,0.0,2019,39,0.0421999953687191,6.4,0.0134,ozone
99,17.0,0.0,2019-11-18T00:00:00,0.75,2019,112,0.0653999447822571,39.9,0.037,pm25
99,17.0,0.0,2019-11-19T00:00:00,0.75,2019,109,0.0613000020384789,38.6,0.0362,pm25
78,23.0,0.0,2019-06-12T00:00:00,0.25,2019,201,0.0914999842643738,22.9,0.0172,ozone
71,23.0,1.5,2019-06-14T00:00:00,0.25,2019,70,0.0608000010251999,16.3,0.0098,ozone
67,23.0,0.0,2019-06-13T00:00:00,0.25,2019,201,0.0930999517440796,20.4,0.011,ozone
81,25.0,1.5,2019-08-21T00:00:00,1.0,2019,102,0.0653999447822571,36.1,0.01,pm25
73,25.0,0.0,2019-07-25T00:00:00,1.0,2019,201,0.0950999855995178,26.7,0.0163,ozone
86,25.0,1.5,2019-09-09T00:00:00,1.0,2019,52,0.04789999127388,12.4,0.0152,pm25
88,25.0,0.0,2019-08-13T00:00:00,1.0,2019,118,0.0758000016212463,17.3,0.022,ozone
74,27.0,1.5,2019-07-27T00:00:00,1.0,2019,201,0.0898999571800232,22.6,0.0097,ozone
88,17.5,0.0,2019-11-01T00:00:00,0.75,2019,96,0.0513999909162521,33.5,0.0784,pm25
95,21.5,0.0,2019-10-03T00:00:00,0.75,2019,66,0.0596000030636787,17.3,0.0264,ozone
76,23.5,2.6,2019-06-27T00:00:00,1.0,2019,55,0.0519999973475933,14.2,0.0044,pm25
78,24.5,2.1,2019-08-11T00:00:00,1.0,2019,52,0.0516000054776669,12.5,0.0073,pm25
68,25.5,0.0,2019-09-02T00:00:00,1.0,2019,201,0.0889999866485596,20.8,0.0127,ozone
74,25.5,2.1,2019-08-09T00:00:00,1.0,2019,59,0.0576000027358532,12.7,0.0089,ozone
78,25.5,0.0,2019-08-24T00:00:00,1.0,2019,201,0.0925999879837036,24.2,0.0109,ozone
85,27.5,0.0,2019-07-28T00:00:00,1.0,2019,201,0.085599958896637,29.1,0.016,ozone
100,10.6,0.0,2019-02-19T00:00:00,0.0,2019,78,0.040499996393919,24.9,0.0402,pm25
100,10.6,0.0,2019-01-02T00:00:00,0.0,2019,124,0.0328999906778336,45.0,0.0777,pm25
97,11.1,1.5,2019-02-10T00:00:00,0.0,2019,70,0.0453999936580658,21.3,0.0348,pm25
96,11.1,1.5,2019-02-09T00:00:00,0.0,2019,45,0.0411999933421612,10.9,0.0069,pm25
100,11.1,0.0,2019-02-11T00:00:00,0.0,2019,53,0.0433999933302402,12.9,0.0435,pm25
100,11.6,0.0,2019-01-25T00:00:00,0.0,2019,108,0.0364999994635582,38.2,0.064,pm25
100,11.6,0.0,2019-02-16T00:00:00,0.0,2019,48,0.0398999936878681,11.4,0.0254,pm25
100,11.6,0.0,2019-01-24T00:00:00,0.0,2019,94,0.0336000025272369,32.7,0.0692,pm25
100,11.6,0.0,2019-01-26T00:00:00,0.0,2019,116,0.0361000038683414,41.5,0.0457,pm25
85,12.1,2.1,2019-01-16T00:00:00,0.0,2019,61,0.0309999994933605,16.9,0.0141,pm25
99,12.1,0.0,2019-02-06T00:00:00,0.0,2019,88,0.037699993699789,29.7,0.0735,pm25
98,12.6,0.0,2019-02-04T00:00:00,0.0,2019,51,0.0374999977648258,12.1,0.009,pm25
100,12.6,0.0,2019-01-17T00:00:00,0.0,2019,63,0.0283999927341938,17.6,0.0158,pm25
100,13.1,1.5,2019-03-02T00:00:00,0.0,2019,79,0.0339999981224537,25.3,0.007,pm25
100,13.1,0.0,2019-03-17T00:00:00,0.0,2019,59,0.0573999918997288,14.6,0.029,ozone
100,13.6,0.0,2019-12-20T00:00:00,0.75,2019,102,0.0331999957561493,36.0,0.0545,pm25
100,13.6,0.0,2019-12-24T00:00:00,0.0,2019,95,0.0298999920487404,33.0,0.0448,pm25
100,13.6,0.0,2019-12-25T00:00:00,0.0,2019,76,0.0342999994754791,24.0,0.0353,pm25
94,14.1,0.0,2019-03-05T00:00:00,0.0,2019,72,0.0338999927043915,22.2,0.0136,pm25
100,14.6,0.0,2019-04-01T00:00:00,0.25,2019,56,0.0562999993562698,14.3,0.0268,pm25
100,15.1,0.0,2019-04-06T00:00:00,0.25,2019,51,0.055100005120039,12.0,0.02,ozone
98,17.2,0.0,2019-11-10T00:00:00,0.75,2019,131,0.0727999806404114,47.8,0.0549,pm25
91,17.2,0.0,2019-11-05T00:00:00,0.75,2019,124,0.0774999856948853,33.4,0.0727,ozone
94,17.2,0.0,2019-11-03T00:00:00,0.75,2019,102,0.071399986743927,30.8,0.0548,ozone
99,17.2,0.0,2019-11-16T00:00:00,0.75,2019,99,0.0533000007271767,34.8,0.0537,pm25
99,17.2,0.0,2019-11-09T00:00:00,0.75,2019,134,0.0747999548912048,48.9,0.0495,pm25
98,17.2,0.0,2019-11-06T00:00:00,0.75,2019,115,0.074999988079071,30.1,0.0537,ozone
96,17.2,0.0,2019-11-11T00:00:00,0.75,2019,123,0.077299952507019,32.3,0.0428,ozone
97,17.2,0.0,2019-11-07T00:00:00,0.75,2019,130,0.0792999863624573,34.1,0.0716,ozone
91,17.2,0.0,2019-11-14T00:00:00,0.75,2019,127,0.0682999491691589,46.1,0.0526,pm25
99,17.2,0.0,2019-11-13T00:00:00,0.75,2019,119,0.0667999982833862,43.0,0.0713,pm25
98,17.2,0.0,2019-11-12T00:00:00,0.75,2019,136,0.0810999870300293,34.8,0.0813,ozone
98,17.2,0.0,2019-11-08T00:00:00,0.75,2019,137,0.0811999440193176,39.3,0.0699,ozone
80,23.2,1.5,2019-07-10T00:00:00,1.0,2019,57,0.055699996650219,14.9,0.0081,pm25
78,23.2,0.0,2019-06-28T00:00:00,1.0,2019,56,0.0533999912440777,14.3,0.0081,pm25
83,25.2,0.0,2019-08-23T00:00:00,1.0,2019,99,0.0702999830245972,30.7,0.0216,ozone
77,25.2,0.0,2019-07-12T00:00:00,1.0,2019,89,0.0666999816894531,16.6,0.0129,ozone
65,25.2,0.0,2019-07-23T00:00:00,1.0,2019,146,0.083899974822998,30.9,0.0126,ozone
98,16.7,0.0,2019-11-21T00:00:00,0.75,2019,66,0.0384999997913837,19.4,0.0548,pm25
82,22.7,0.0,2019-07-03T00:00:00,1.0,2019,69,0.0604999996721745,14.5,0.0101,ozone
81,22.7,0.0,2019-06-11T00:00:00,0.25,2019,134,0.0804999470710754,22.1,0.0212,ozone
76,22.7,1.5,2019-07-04T00:00:00,1.0,2019,182,0.0618999935686588,115.7,0.0094,pm25
84,22.7,1.5,2019-07-05T00:00:00,1.0,2019,87,0.0659999847412109,25.2,0.0144,ozone
79,22.7,1.5,2019-07-08T00:00:00,1.0,2019,58,0.056999996304512,15.5,0.0079,pm25
82,24.7,0.0,2019-08-12T00:00:00,1.0,2019,73,0.0618000030517578,15.8,0.0239,ozone
61,25.7,0.0,2019-08-26T00:00:00,1.0,2019,201,0.0852999687194824,30.1,0.0168,ozone
78,25.7,0.0,2019-08-17T00:00:00,1.0,2019,201,0.0900999903678894,41.0,0.009,ozone
78,25.7,0.0,2019-08-15T00:00:00,1.0,2019,200,0.0972999930381775,25.8,0.0198,ozone
85,25.7,0.0,2019-08-31T00:00:00,1.0,2019,97,0.0691999793052673,22.7,0.0132,ozone
76,25.7,0.0,2019-09-07T00:00:00,1.0,2019,118,0.0758000016212463,18.2,0.0105,ozone
72,25.7,0.0,2019-08-16T00:00:00,1.0,2019,200,0.103599965572357,26.2,0.0223,ozone
75,26.7,0.0,2019-07-26T00:00:00,1.0,2019,201,0.0895999670028687,21.5,0.0169,ozone
95,10.2,0.0,2019-01-05T00:00:00,0.0,2019,72,0.0351000055670738,22.2,0.0472,pm25
100,10.2,0.0,2019-01-04T00:00:00,0.0,2019,111,0.0283000022172928,39.5,0.0743,pm25
100,10.7,0.0,2019-02-18T00:00:00,0.0,2019,91,0.0366999953985214,31.0,0.038,pm25
100,10.7,0.0,2019-02-12T00:00:00,0.0,2019,75,0.0361000038683414,23.3,0.085,pm25
98,11.2,0.0,2019-02-08T00:00:00,0.0,2019,60,0.0439999997615814,16.6,0.0341,pm25
99,11.7,0.0,2019-02-15T00:00:00,0.0,2019,37,0.0391000024974346,8.8,0.0112,pm25
100,11.7,0.0,2019-02-14T00:00:00,0.0,2019,39,0.0423000007867813,8.8,0.0135,ozone
100,12.2,0.0,2019-01-30T00:00:00,0.0,2019,141,0.040999997407198,51.8,0.0594,pm25
100,12.2,0.0,2019-01-10T00:00:00,0.0,2019,72,0.0251000039279461,22.1,0.0257,pm25
99,12.7,0.0,2019-03-15T00:00:00,0.0,2019,56,0.0523999929428101,14.4,0.0539,pm25
100,12.7,0.0,2019-12-31T00:00:00,0.0,2019,127,0.0249999985098839,46.0,0.0645,pm25
99,12.7,2.6,2019-02-02T00:00:00,0.0,2019,48,0.0396999940276146,11.5,0.0064,pm25
100,12.7,0.0,2019-01-31T00:00:00,0.0,2019,116,0.0326000042259693,41.7,0.0267,pm25
100,12.7,0.0,2019-02-01T00:00:00,0.0,2019,70,0.0288999937474728,21.3,0.0283,pm25
91,12.7,4.1,2019-02-03T00:00:00,0.0,2019,37,0.0403000004589558,7.4,0.0048,ozone
100,12.7,0.0,2019-03-11T00:00:00,0.0,2019,45,0.0426999963819981,10.8,0.0314,pm25
100,12.7,0.0,2019-03-10T00:00:00,0.0,2019,46,0.0501999966800213,10.1,0.023,ozone
95,13.7,0.0,2019-03-23T00:00:00,0.25,2019,65,0.0521999932825565,18.7,0.0104,pm25
100,13.7,0.0,2019-03-24T00:00:00,0.25,2019,85,0.05519999563694,28.4,0.0189,pm25
100,13.7,0.0,2019-03-07T00:00:00,0.0,2019,46,0.038199994713068,11.1,0.0273,pm25
100,13.7,0.0,2019-03-22T00:00:00,0.25,2019,53,0.0513000003993511,13.0,0.0294,pm25
94,14.2,2.6,2019-03-29T00:00:00,0.25,2019,44,0.0476999953389168,9.7,0.0099,ozone
99,14.2,0.0,2019-03-30T00:00:00,0.25,2019,76,0.0476000048220158,24.1,0.0111,pm25
98,14.2,0.0,2019-03-27T00:00:00,0.25,2019,55,0.0351999960839748,13.8,0.0153,pm25
94,14.2,0.0,2019-03-28T00:00:00,0.25,2019,56,0.0481000058352947,14.3,0.0119,pm25
89,15.7,1.5,2019-04-10T00:00:00,0.25,2019,53,0.04789999127388,13.0,0.0088,pm25
100,15.7,0.0,2019-04-08T00:00:00,0.25,2019,68,0.0441000051796436,20.3,0.0154,pm25
99,16.4,0.0,2019-11-23T00:00:00,0.75,2019,70,0.0446000024676323,21.0,0.0502,pm25
82,24.4,0.0,2019-06-21T00:00:00,1.0,2019,73,0.0616000033915043,8.8,0.0078,ozone
90,25.4,0.0,2019-09-08T00:00:00,1.0,2019,53,0.0433999933302402,13.1,0.0077,pm25
99,16.9,0.0,2019-11-20T00:00:00,0.75,2019,66,0.0298000015318394,19.4,0.0186,pm25
91,18.9,0.0,2019-10-28T00:00:00,0.75,2019,75,0.0416999943554401,23.5,0.0426,pm25
77,22.9,0.0,2019-06-29T00:00:00,1.0,2019,77,0.062999963760376,11.8,0.0079,ozone
64,22.9,0.0,2019-06-30T00:00:00,1.0,2019,81,0.0641999840736389,14.1,0.0108,ozone
69,22.9,0.0,2019-07-01T00:00:00,1.0,2019,61,0.0581000037491322,15.7,0.0106,ozone
70,23.9,1.5,2019-06-25T00:00:00,1.0,2019,62,0.0541999936103821,17.1,0.0109,pm25
69,25.9,1.5,2019-08-29T00:00:00,1.0,2019,69,0.0541999936103821,20.7,0.0097,pm25
68,25.9,1.5,2019-08-27T00:00:00,1.0,2019,130,0.0793999433517456,27.4,0.0186,ozone
57,25.9,1.5,2019-08-28T00:00:00,1.0,2019,136,0.0809999704360962,21.7,0.016,ozone
75,26.9,0.0,2019-08-07T00:00:00,1.0,2019,115,0.0748999714851379,29.2,0.0142,ozone
74,27.9,1.5,2019-07-29T00:00:00,1.0,2019,145,0.0835999846458435,17.8,0.0096,ozone
67,27.9,1.5,2019-07-30T00:00:00,1.0,2019,109,0.0732999444007874,21.3,0.0097,ozone
95,17.1,0.0,2019-11-04T00:00:00,0.75,2019,118,0.0758000016212463,35.1,0.0591,ozone
99,17.1,0.0,2019-11-17T00:00:00,0.75,2019,96,0.0583999902009964,33.7,0.0406,pm25
85,21.1,0.0,2019-10-06T00:00:00,0.75,2019,108,0.0726999640464783,38.4,0.0196,pm25
100,10.3,0.0,2019-02-23T00:00:00,0.0,2019,93,0.0414999984204769,32.1,0.0358,pm25
100,10.3,0.0,2019-02-21T00:00:00,0.0,2019,38,0.037699993699789,9.0,0.0257,pm25
100,10.3,0.0,2019-02-22T00:00:00,0.0,2019,73,0.0374999977648258,22.4,0.0517,pm25
80,10.8,2.1,2019-02-13T00:00:00,0.0,2019,36,0.0391000024974346,7.8,0.0171,ozone
100,11.3,0.0,2019-02-17T00:00:00,0.0,2019,69,0.0403000004589558,20.8,0.0372,pm25
100,11.8,0.0,2019-01-09T00:00:00,0.0,2019,84,0.0283999927341938,27.6,0.0214,pm25
100,11.8,0.0,2019-01-15T00:00:00,0.0,2019,56,0.0311999954283237,14.6,0.0362,pm25
94,12.3,0.0,2019-01-12T00:00:00,0.0,2019,76,0.0406999960541725,24.0,0.0438,pm25
100,12.3,0.0,2019-01-11T00:00:00,0.0,2019,83,0.0223999917507172,27.1,0.0532,pm25
100,12.3,0.0,2019-01-13T00:00:00,0.0,2019,53,0.0348999910056591,13.1,0.0236,pm25
94,12.8,0.0,2019-03-14T00:00:00,0.0,2019,69,0.0494999997317791,20.8,0.0278,pm25
100,12.8,0.0,2019-01-18T00:00:00,0.0,2019,58,0.0321000032126904,15.3,0.0377,pm25
100,12.8,0.0,2019-12-30T00:00:00,0.0,2019,95,0.0173999927937984,33.0,0.0599,pm25
100,12.8,0.0,2019-03-12T00:00:00,0.0,2019,79,0.045499999076128,25.4,0.0345,pm25
98,12.8,0.0,2019-03-16T00:00:00,0.0,2019,64,0.0591000057756901,14.9,0.0257,ozone
100,12.8,0.0,2019-01-19T00:00:00,0.0,2019,53,0.0253999903798103,12.9,0.0381,pm25
80,12.8,0.0,2019-03-13T00:00:00,0.0,2019,52,0.0443999916315079,12.5,0.0151,pm25
99,13.3,0.0,2019-03-09T00:00:00,0.0,2019,48,0.0418999902904034,11.5,0.0244,pm25
100,13.3,0.0,2019-12-26T00:00:00,0.0,2019,70,0.0314999967813492,21.0,0.0577,pm25
100,13.3,0.0,2019-12-27T00:00:00,0.0,2019,89,0.0318999923765659,30.0,0.0536,pm25
61,13.3,2.1,2019-03-03T00:00:00,0.0,2019,34,0.0331999957561493,8.1,0.01,pm25
100,13.3,0.0,2019-12-28T00:00:00,0.0,2019,119,0.0331000052392483,43.0,0.0645,pm25
100,13.8,0.0,2019-03-21T00:00:00,0.25,2019,55,0.04789999127388,13.9,0.0225,pm25
100,13.8,0.0,2019-03-25T00:00:00,0.25,2019,67,0.0599999986588955,19.0,0.0259,ozone
96,13.8,0.0,2019-03-20T00:00:00,0.25,2019,49,0.0461999960243702,11.7,0.0245,pm25
89,13.8,0.0,2019-03-19T00:00:00,0.0,2019,71,0.0554999969899654,21.5,0.0161,pm25
52,13.8,2.6,2019-03-06T00:00:00,0.0,2019,37,0.040499996393919,8.3,0.0073,ozone
84,15.8,5.7,2019-04-09T00:00:00,0.25,2019,52,0.0521000027656555,12.4,0.0028,pm25
99,16.6,0.0,2019-11-22T00:00:00,0.75,2019,69,0.0406999960541725,20.5,0.0737,pm25
80,22.6,0.0,2019-07-09T00:00:00,1.0,2019,50,0.0536999963223934,10.0,0.0095,ozone
79,25.6,0.0,2019-08-14T00:00:00,1.0,2019,146,0.0839999914169312,23.4,0.0391,ozone
67,25.6,0.0,2019-09-04T00:00:00,1.0,2019,200,0.101999998092651,23.2,0.02,ozone
85,25.6,1.5,2019-08-19T00:00:00,1.0,2019,90,0.0667999982833862,16.7,0.0104,ozone
85,25.6,2.1,2019-08-20T00:00:00,1.0,2019,74,0.061999998986721,18.8,0.0098,ozone
62,25.6,0.0,2019-08-25T00:00:00,1.0,2019,91,0.0670999884605408,22.8,0.0058,ozone
68,25.6,0.0,2019-09-01T00:00:00,1.0,2019,135,0.0805999636650085,16.9,0.0159,ozone
61,25.6,1.5,2019-09-03T00:00:00,1.0,2019,109,0.073199987411499,20.3,0.0149,ozone
81,26.6,0.0,2019-08-04T00:00:00,1.0,2019,126,0.0780999660491943,15.9,0.0122,ozone
87,26.6,0.0,2019-08-03T00:00:00,1.0,2019,148,0.0842999815940857,24.1,0.0156,ozone
82,27.6,0.0,2019-07-31T00:00:00,1.0,2019,101,0.0708999633789062,24.9,0.0162,ozone
87,17.3,0.0,2019-11-02T00:00:00,0.75,2019,91,0.0644999742507935,31.3,0.0579,pm25
99,17.3,0.0,2019-11-15T00:00:00,0.75,2019,90,0.0366999953985214,30.5,0.0445,pm25
68,21.3,0.0,2019-10-04T00:00:00,0.75,2019,102,0.0484999977052212,36.0,0.0205,pm25
95,21.3,0.0,2019-10-05T00:00:00,0.75,2019,119,0.0608999915421009,43.0,0.0316,pm25
88,21.3,0.0,2019-10-07T00:00:00,0.75,2019,116,0.0753999352455139,37.0,0.0366,ozone
60,25.3,1.5,2019-07-24T00:00:00,1.0,2019,200,0.0983999371528625,22.5,0.0125,ozone
65,26.3,1.5,2019-08-08T00:00:00,1.0,2019,72,0.0613000020384789,19.1,0.0124,ozone
96,10.4,0.0,2019-02-20T00:00:00,0.0,2019,81,0.0414999984204769,26.2,0.0322,pm25
98,10.4,0.0,2019-01-03T00:00:00,0.0,2019,107,0.0293999910354614,37.9,0.1049,pm25
100,10.4,1.5,2019-01-06T00:00:00,0.0,2019,68,0.035300001502037,20.1,0.0123,pm25
100,10.9,0.0,2019-01-01T00:00:00,0.0,2019,153,0.0281000025570393,59.1,0.0638,pm25
69,11.4,1.5,2019-02-26T00:00:00,0.0,2019,58,0.0394999980926514,15.3,0.0183,pm25
100,11.9,0.0,2019-01-23T00:00:00,0.0,2019,101,0.0351000055670738,35.5,0.0853,pm25
100,14.4,0.0,2019-03-31T00:00:00,0.25,2019,56,0.0498999916017056,14.4,0.0205,pm25
100,14.9,0.0,2019-04-03T00:00:00,0.25,2019,52,0.0464999973773956,12.6,0.0177,pm25
100,14.9,0.0,2019-04-04T00:00:00,0.25,2019,62,0.040499996393919,17.4,0.0179,pm25
96,14.9,0.0,2019-04-02T00:00:00,0.25,2019,73,0.0453999936580658,22.6,0.0144,pm25
100,14.9,0.0,2019-04-05T00:00:00,0.25,2019,52,0.037600003182888,12.7,0.0148,pm25
99,15.4,0.0,2019-04-07T00:00:00,0.25,2019,58,0.0483000017702579,15.5,0.0144,pm25
93,15.4,0.0,2019-04-11T00:00:00,0.25,2019,58,0.0499999970197678,15.4,0.0137,pm25
84,17.8,0.0,2019-10-31T00:00:00,0.75,2019,88,0.0466999933123589,29.9,0.0585,pm25
91,21.8,0.0,2019-10-02T00:00:00,0.75,2019,58,0.0506000034511089,15.2,0.0301,pm25
75,22.8,0.0,2019-07-06T00:00:00,1.0,2019,113,0.0743999481201172,22.4,0.0103,ozone
65,22.8,1.5,2019-07-02T00:00:00,1.0,2019,65,0.0593000017106533,16.4,0.0121,ozone
83,22.8,2.1,2019-06-16T00:00:00,0.25,2019,81,0.0640999674797058,17.9,0.0091,ozone
75,22.8,0.0,2019-06-15T00:00:00,0.25,2019,75,0.0625,16.7,0.0143,ozone
69,22.8,0.0,2019-07-07T00:00:00,1.0,2019,59,0.0524999983608723,16.1,0.0055,pm25
61,23.8,3.1,2019-06-26T00:00:00,1.0,2019,51,0.0483000017702579,12.3,0.0067,pm25
84,24.8,1.5,2019-08-10T00:00:00,1.0,2019,70,0.0438999906182289,21.0,0.0062,pm25
76,24.8,0.0,2019-08-22T00:00:00,1.0,2019,83,0.0648999810218811,19.7,0.0142,ozone
73,24.8,0.0,2019-07-11T00:00:00,1.0,2019,68,0.0558000020682812,20.3,0.0078,pm25
75,25.8,1.5,2019-08-30T00:00:00,1.0,2019,80,0.0637999773025513,18.1,0.0097,ozone
66,25.8,0.0,2019-09-05T00:00:00,1.0,2019,149,0.0845999717712402,34.3,0.0165,ozone
72,25.8,1.5,2019-08-18T00:00:00,1.0,2019,63,0.0588000006973743,16.7,0.0084,ozone
61,25.8,1.5,2019-09-06T00:00:00,1.0,2019,88,0.0663999915122986,20.2,0.0126,ozone
85,26.8,0.0,2019-08-06T00:00:00,1.0,2019,201,0.0940999984741211,26.3,0.0232,ozone
68,26.8,1.5,2019-08-05T00:00:00,1.0,2019,100,0.0698999762535095,17.6,0.0083,ozone